idx,path,class_idx,class,group,kept_equalized
2807,15/Meningioma/6eb3a7e52620dff5c1d4a78460d7db_big_gallery.jpeg,9,Meningioma,2035,False
2808,15/Meningioma/6e2eeb1a67d633ed8b7444e8b7e31efecbc44275444f3d58d8a6f3021430acad_big_gallery.jpeg,9,Meningioma,2036,False
2809,15/Meningioma/6dd70750a48772b0d1eec08713aca6_big_gallery.jpg,9,Meningioma,2037,False
2812,15/Meningioma/6d1227192a25cae60787d4a2a55302_big_gallery.jpeg,9,Meningioma,2040,False
2813,15/Meningioma/6c9110febbaf1afe4a50257b0dfe73_big_gallery.jpeg,9,Meningioma,2041,False
2814,15/Meningioma/6b31f74499fe8cb5543660239f1629_big_gallery.jpeg,9,Meningioma,2042,False
2817,15/Meningioma/683d03c9cc8d90a85d1530d18fbfe3_big_gallery.jpg,9,Meningioma,2045,False
2819,15/Meningioma/66f6d32f766e2bb3d78103c58b84cb_big_gallery.jpeg,9,Meningioma,2047,True
2820,15/Meningioma/66ecab7b66327ed3959f5f0e6620b7bab01c995eeac0f28ae8c027cb26047c4b_big_gallery.jpeg,9,Meningioma,2048,False
2821,15/Meningioma/647ff88ab032ca9abb2818db22a647_big_gallery.jpeg,9,Meningioma,2049,False
2822,15/Meningioma/645b3a4c51565143357286f1933887_big_gallery.jpg,9,Meningioma,2050,False
2823,15/Meningioma/638f718bce6431db82aac69716e1e4_big_gallery.jpeg,9,Meningioma,2051,False
2824,15/Meningioma/634d7b4afc3797b5336b2c38b7a28d_big_gallery.jpeg,9,Meningioma,2052,False
2826,15/Meningioma/61d7020b7671f9f077a3a47f969d95_big_gallery.jpeg,9,Meningioma,2054,False
2827,15/Meningioma/61a1f14e76d0b3556d359a0de38242_big_gallery.jpeg,9,Meningioma,2055,True
2828,15/Meningioma/615b89614334e3b33b57946877cdc4_big_gallery.jpeg,9,Meningioma,2056,False
2829,15/Meningioma/614de13614080ff4591b8f6d748dd6_big_gallery.jpeg,9,Meningioma,2057,False
2830,15/Meningioma/603e3c9bf53519adbc9dacc6b9bf53_big_gallery.jpeg,9,Meningioma,2058,False
2831,15/Meningioma/5ff64c11db80e8fe97d1aa50ec58ca_big_gallery.jpeg,9,Meningioma,2059,False
2832,15/Meningioma/5e4406b0c82fffbbabb94d39e025edfe09640f192a563338e89d2479ad0ba88b_big_gallery.jpeg,9,Meningioma,2060,True
2833,15/Meningioma/5e14dfa348f5099a9476e7f0282616_big_gallery.jpeg,9,Meningioma,2061,False
2834,15/Meningioma/5b58d31ff57db47d898b683fbf5f81_big_gallery.jpg,9,Meningioma,2062,False
2837,15/Meningioma/588e2e42b1d405662a6ac3d73fe33c_big_gallery.jpeg,9,Meningioma,2065,False
2838,15/Meningioma/57b7e9f19961a186c402a02dfcc585_big_gallery.jpeg,9,Meningioma,2066,False
2839,15/Meningioma/56ed6220c3362c6fca88076d850da5_big_gallery.jpeg,9,Meningioma,2067,False
2840,15/Meningioma/56bfcfacb525130f882663b8d7e23b_big_gallery.jpg,9,Meningioma,2068,False
2841,15/Meningioma/56b5f37fc1af454347b7040c824c0f_big_gallery.jpeg,9,Meningioma,2069,False
2846,15/Meningioma/53da9cc9417226e594028448ad79df01fc3641447378b9373c2cf4b49b1acb70_big_gallery.jpeg,9,Meningioma,2074,False
2847,15/Meningioma/512af75778af8502a99b968146f046_big_gallery.jpeg,9,Meningioma,2075,False
2849,15/Meningioma/4e9e540d1ccfad226c6b673cb5e9eb_big_gallery.jpg,9,Meningioma,2077,False
2850,15/Meningioma/4e38bf2c76b58b906367cdd2a4ad6e_big_gallery.jpeg,9,Meningioma,2078,False
2851,15/Meningioma/4e0c3d30b89580de67eb184b8da0ee1bfdfd328ad44728d6f06a667db13f0e90_big_gallery.jpeg,9,Meningioma,2079,False
2854,15/Meningioma/4c5314059d4d0752ca831def90790f_big_gallery.jpg,9,Meningioma,2082,True
2855,15/Meningioma/4a819766ee4c22707c376cb436bcd7_big_gallery.jpeg,9,Meningioma,2083,False
2857,15/Meningioma/478dcabc9b504ae1f1e7a6f3472633_big_gallery.jpeg,9,Meningioma,2084,False
2859,15/Meningioma/46f90c9175f51ea56deaeaf5ce8e93e84ef475e64f4d0fe5042fd11d1253b0dd_big_gallery.jpeg,9,Meningioma,2086,False
2860,15/Meningioma/444cf22d2a01ba32759b9adece0db2_big_gallery.jpeg,9,Meningioma,2087,False
2861,15/Meningioma/43dd79a682e6401fb85f44f83d4742_big_gallery.jpeg,9,Meningioma,2088,False
2862,15/Meningioma/42e1634b46e1fc8462f01e2c5932cf_big_gallery.jpeg,9,Meningioma,2089,True
2863,15/Meningioma/41b583cce86f9f2fdcbb6cc6bba4c7_big_gallery.jpeg,9,Meningioma,2090,False
2865,15/Meningioma/3fa6c1b0123f0c619c498776e7f653_big_gallery.jpg,9,Meningioma,2092,False
2866,15/Meningioma/3f37acd4979e9aadfc7214255d773a8ef9f43b82b3fadfbbb5d54097f0461d7f_big_gallery.jpeg,9,Meningioma,2093,False
2868,15/Meningioma/3d8a68cc3fc37abf9d60a2db2c8cf1_big_gallery.jpeg,9,Meningioma,2095,True
2869,15/Meningioma/3bc80e18ce2b0117d35111c3260059_big_gallery.jpeg,9,Meningioma,2096,False
2871,15/Meningioma/3b56b21f6b117e985001dcbca16fc1_big_gallery.jpeg,9,Meningioma,2098,True
2872,15/Meningioma/3aa3a34c0a4f9467296e0849555af6_big_gallery.jpeg,9,Meningioma,2099,False
2873,15/Meningioma/39dbac979f48201f02ba2e453d1c5e_big_gallery.jpeg,9,Meningioma,2100,False
2876,15/Meningioma/37bf311a1e6edf80480943b8c42f49_big_gallery.jpeg,9,Meningioma,2103,False
2878,15/Meningioma/360bfbbaa0785d79d06c3a11e2229a_big_gallery.jpeg,9,Meningioma,2105,False
2879,15/Meningioma/333f99a9b5f178179b12a7c2dd4408_big_gallery.jpeg,9,Meningioma,2106,False
2880,15/Meningioma/30a215c5a5de9a8b6e404585135596_big_gallery.jpeg,9,Meningioma,2107,False
2881,15/Meningioma/2f5757d85e7ab61b95be676e84a0ff_big_gallery.jpeg,9,Meningioma,1971,False
2882,15/Meningioma/2f08dfd49c89a75671039e5445b536_big_gallery.jpeg,9,Meningioma,2108,False
2884,15/Meningioma/2dbec49a22a538dff52cda95361cc0_big_gallery.jpeg,9,Meningioma,2110,False
2885,15/Meningioma/2d20136767f8c141696c9fe64443ea_big_gallery.jpeg,9,Meningioma,2111,False
2886,15/Meningioma/2c9fd86f6e8893e7ce40a5f6f13b13_big_gallery.jpeg,9,Meningioma,2112,False
2887,15/Meningioma/2c102fc242d6adef18dc8fe7364e21_big_gallery.jpeg,9,Meningioma,2113,False
2888,15/Meningioma/2bda126ff82406625f3fc9d9385dba_big_gallery.jpeg,9,Meningioma,2114,False
2889,15/Meningioma/2bc7293a9b7a2c36ee5a17bb1033f4_big_gallery.jpeg,9,Meningioma,2115,False
2890,15/Meningioma/2b6c06396bfcf3bb194128e6b4c8be_big_gallery.jpeg,9,Meningioma,2116,False
2892,15/Meningioma/2a1fe67df4cabb9bb85088f522ee77_big_gallery.jpg,9,Meningioma,2118,False
2893,15/Meningioma/28daf76b58f9c55ec6a90f6b7becab_big_gallery.jpeg,9,Meningioma,2119,False
2894,15/Meningioma/28ab3c6bab7680eca422f864652cb5_big_gallery.jpg,9,Meningioma,2120,True
2895,15/Meningioma/282c30ac1f4dcc5d48c4766df90309_big_gallery.jpeg,9,Meningioma,2121,False
2896,15/Meningioma/26f856a82dee19468b413271c6a90c_big_gallery.jpg,9,Meningioma,2122,False
2897,15/Meningioma/25ef73623240e82f4fc618ad0eda3b_big_gallery.jpeg,9,Meningioma,2123,True
2898,15/Meningioma/25c1b957e20ca14335fe6ef1752892_big_gallery.jpeg,9,Meningioma,2124,False
2901,15/Meningioma/23ff6aaab7b76799990235621ea712_big_gallery.jpeg,9,Meningioma,2127,False
2903,15/Meningioma/21af421e839f73a607a5dd3478f8fe_big_gallery.jpeg,9,Meningioma,2129,False
2904,15/Meningioma/214e30a532b0a8e28f9bd01da53214b7da594c6ba85d117388145bba2da12f20_big_gallery.jpeg,9,Meningioma,2130,False
2907,15/Meningioma/2022-05-30 16_49_13-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2133,False
2908,15/Meningioma/2022-05-30 16_48_39-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2134,False
2909,15/Meningioma/2022-05-30 16_48_38-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2135,False
2910,15/Meningioma/2022-05-30 16_48_37-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2136,False
2911,15/Meningioma/2022-05-30 16_48_36-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2137,False
2912,15/Meningioma/2022-05-30 16_48_35-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2138,False
2913,15/Meningioma/2022-05-30 16_48_26-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2139,True
2914,15/Meningioma/2022-05-30 16_47_27-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2140,False
2917,15/Meningioma/2022-05-30 16_47_10-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2140,True
2919,15/Meningioma/2022-05-30 15_43_34-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2143,True
2922,15/Meningioma/2022-05-30 15_43_31-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2146,False
2923,15/Meningioma/2022-05-30 15_43_30-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2147,False
2925,15/Meningioma/2022-05-30 15_43_19-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2147,False
2926,15/Meningioma/2022-05-30 15_42_54-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2149,False
2927,15/Meningioma/2022-05-30 15_42_53-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2150,False
2929,15/Meningioma/2022-05-30 15_42_05-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2152,True
2930,15/Meningioma/2022-05-30 15_42_04-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2153,False
2931,15/Meningioma/2022-05-30 15_42_03-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2154,False
2932,15/Meningioma/2022-05-30 15_42_02-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2155,False
2933,15/Meningioma/2022-05-30 15_41_54-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2156,False
2934,15/Meningioma/2022-05-30 15_37_31-Suprasellar meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2157,True
2935,15/Meningioma/2022-05-30 15_37_30-Suprasellar meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2158,True
2936,15/Meningioma/2022-05-30 15_37_29-Suprasellar meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2159,False
2937,15/Meningioma/2022-05-30 15_37_28-Suprasellar meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2160,False
2939,15/Meningioma/2022-05-30 15_36_30-Suprasellar meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2162,False
2941,15/Meningioma/2022-05-30 15_36_28-Suprasellar meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2164,False
2942,15/Meningioma/2022-05-30 15_36_27-Suprasellar meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2165,True
2943,15/Meningioma/2022-05-30 15_36_26-Suprasellar meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2166,False
2945,15/Meningioma/2022-05-30 15_36_09-Suprasellar meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2168,False
2947,15/Meningioma/2022-05-30 15_31_56-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2170,False
2948,15/Meningioma/2022-05-30 15_31_55-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2171,False
2949,15/Meningioma/2022-05-30 15_31_47-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2172,False
2952,15/Meningioma/2022-05-30 15_31_08-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2175,False
2953,15/Meningioma/2022-05-30 15_28_53-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2176,False
2954,15/Meningioma/2022-05-30 15_28_52-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2177,False
2956,15/Meningioma/2022-05-30 15_28_50-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2179,False
2957,15/Meningioma/2022-05-30 15_28_42-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2180,False
2958,15/Meningioma/2022-05-30 15_26_02-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2181,False
2959,15/Meningioma/2022-05-30 15_26_01-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2182,False
2960,15/Meningioma/2022-05-30 15_26_00-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2183,False
2963,15/Meningioma/2022-05-30 15_25_51-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2186,False
2964,15/Meningioma/2022-05-30 15_25_20-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2187,False
2965,15/Meningioma/2022-05-30 15_25_19-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2188,False
2967,15/Meningioma/2022-05-30 15_25_17-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2190,False
2968,15/Meningioma/2022-05-30 15_25_16-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2191,False
2970,15/Meningioma/2022-05-30 15_23_50-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2193,False
2971,15/Meningioma/2022-05-30 15_23_49-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2194,False
2972,15/Meningioma/2022-05-30 15_23_48-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2195,False
2973,15/Meningioma/2022-05-30 15_23_42-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2196,False
2974,15/Meningioma/2022-05-30 15_23_08-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2197,False
2976,15/Meningioma/2022-05-30 15_23_06-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2199,False
2977,15/Meningioma/2022-05-30 15_22_57-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2197,False
2981,15/Meningioma/2022-05-30 15_22_09-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2203,False
2982,15/Meningioma/2022-05-30 15_22_03-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2204,False
2983,15/Meningioma/2022-05-30 15_21_08-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2205,True
2984,15/Meningioma/2022-05-30 15_21_07-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2206,False
2986,15/Meningioma/2022-05-30 15_21_05-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2208,False
2987,15/Meningioma/2022-05-30 15_21_04-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2209,False
2988,15/Meningioma/2022-05-30 15_21_03-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2210,False
2989,15/Meningioma/2022-05-30 15_21_02-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2211,False
2990,15/Meningioma/2022-05-30 15_21_01-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2211,False
2991,15/Meningioma/2022-05-30 15_21_00-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2212,False
2992,15/Meningioma/2022-05-30 15_20_59-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2213,False
2993,15/Meningioma/2022-05-30 15_20_58-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2214,False
2994,15/Meningioma/2022-05-30 15_20_57-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2215,True
2995,15/Meningioma/2022-05-30 15_20_56-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2215,True
2996,15/Meningioma/2022-05-30 15_20_55-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2216,False
2997,15/Meningioma/2022-05-30 15_20_54-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2217,False
2998,15/Meningioma/2022-05-30 15_20_53-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2217,False
2999,15/Meningioma/2022-05-30 15_20_52-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2218,False
3002,15/Meningioma/2022-05-30 15_20_49-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2221,False
3003,15/Meningioma/2022-05-30 15_20_48-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2222,False
3004,15/Meningioma/2022-05-30 15_20_47-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2222,False
3005,15/Meningioma/2022-05-30 15_20_46-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2223,False
3007,15/Meningioma/2022-05-30 15_20_44-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2225,False
3009,15/Meningioma/2022-05-30 15_19_56-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2227,False
3010,15/Meningioma/2022-05-30 15_19_55-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2228,False
3013,15/Meningioma/2022-05-30 15_19_52-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2231,True
3014,15/Meningioma/2022-05-30 15_19_51-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2232,True
3015,15/Meningioma/2022-05-30 15_19_45-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2233,False
3016,15/Meningioma/2022-05-30 15_18_06-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2234,False
3017,15/Meningioma/2022-05-30 15_18_05-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2235,False
3018,15/Meningioma/2022-05-30 15_18_04-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2236,False
3019,15/Meningioma/2022-05-30 15_18_03-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2237,False
3021,15/Meningioma/2022-05-30 15_17_58-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2239,False
3022,15/Meningioma/2022-05-30 15_17_24-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2240,False
3023,15/Meningioma/2022-05-30 15_17_23-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2241,True
3024,15/Meningioma/2022-05-30 15_17_22-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2242,False
3025,15/Meningioma/2022-05-30 15_17_21-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2243,False
3027,15/Meningioma/2022-05-30 15_16_15-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2245,False
3029,15/Meningioma/2022-05-30 15_16_13-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2247,False
3030,15/Meningioma/2022-05-30 15_16_12-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2248,True
3032,15/Meningioma/2022-05-30 15_16_04-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2250,False
3033,15/Meningioma/2022-05-30 15_14_31-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2251,False
3034,15/Meningioma/2022-05-30 15_14_30-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2252,False
3035,15/Meningioma/2022-05-30 15_14_29-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2253,False
3036,15/Meningioma/2022-05-30 15_14_28-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2254,False
3037,15/Meningioma/2022-05-30 15_14_27-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2255,False
3038,15/Meningioma/2022-05-30 15_14_26-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2256,False
3040,15/Meningioma/2022-05-30 15_12_53-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2258,True
3041,15/Meningioma/2022-05-30 15_12_52-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2259,False
3042,15/Meningioma/2022-05-30 15_12_51-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2260,True
3044,15/Meningioma/2022-05-30 15_12_44-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2262,False
3045,15/Meningioma/2022-05-30 15_11_10-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2263,False
3046,15/Meningioma/2022-05-30 15_11_09-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2264,True
3047,15/Meningioma/2022-05-30 15_11_08-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2265,False
3049,15/Meningioma/2022-05-30 15_11_06-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2267,False
3050,15/Meningioma/2022-05-30 15_11_05-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2268,False
3051,15/Meningioma/2022-05-30 15_10_56-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2267,False
3052,15/Meningioma/2022-05-30 13_42_00-Suprasellar meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2269,False
3054,15/Meningioma/2022-05-30 13_41_58-Suprasellar meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2271,False
3055,15/Meningioma/2022-05-30 13_41_51-Suprasellar meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2272,False
3056,15/Meningioma/2022-05-30 13_22_20-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2273,False
3057,15/Meningioma/2022-05-30 13_22_19-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2274,False
3059,15/Meningioma/2022-05-30 13_21_30-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2276,False
3060,15/Meningioma/2022-05-30 13_21_29-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2277,False
3061,15/Meningioma/2022-05-30 13_21_20-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2278,False
3062,15/Meningioma/2022-05-30 13_18_15-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2279,False
3065,15/Meningioma/2022-05-30 13_17_03-Microcystic meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2282,False
3066,15/Meningioma/2022-05-30 13_17_02-Microcystic meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2283,False
3068,15/Meningioma/2022-05-30 13_16_35-Microcystic meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2285,True
3069,15/Meningioma/2022-05-30 13_16_34-Microcystic meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2286,False
3073,15/Meningioma/2022-05-30 13_15_50-Microcystic meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2290,False
3074,15/Meningioma/2022-05-30 13_15_49-Microcystic meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2291,False
3075,15/Meningioma/2022-05-30 13_15_48-Microcystic meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2292,False
3076,15/Meningioma/2022-05-30 13_15_40-Microcystic meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2293,False
3078,15/Meningioma/2022-05-30 13_14_10-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2295,True
3079,15/Meningioma/2022-05-30 13_14_09-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2296,False
3080,15/Meningioma/2022-05-30 13_13_58-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2297,False
3081,15/Meningioma/2022-05-30 13_13_33-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2298,True
3082,15/Meningioma/2022-05-30 13_13_32-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2299,False
3085,15/Meningioma/2022-05-28 11_11_51-Intraventricular meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2302,False
3086,15/Meningioma/2022-05-28 11_11_49-Intraventricular meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2303,False
3087,15/Meningioma/2022-05-28 11_11_48-Intraventricular meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2304,True
3088,15/Meningioma/2022-05-28 11_11_47-Intraventricular meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2305,False
