idx,path,class_idx,class,group,kept_equalized
3473,15_data_copy/Meningioma/2022-05-30 16_54_11-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2512,False
3474,15_data_copy/Meningioma/2022-05-30 16_52_22-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2513,False
3475,15_data_copy/Meningioma/2022-05-30 16_51_08-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2134,False
3476,15_data_copy/Meningioma/2022-05-30 16_51_07-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2136,False
3477,15_data_copy/Meningioma/2022-05-30 16_51_06-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2138,False
3479,15_data_copy/Meningioma/2022-05-30 16_51_04-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2142,False
3480,15_data_copy/Meningioma/2022-05-30 16_51_03-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2144,False
3481,15_data_copy/Meningioma/2022-05-30 16_50_56-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2148,False
3482,15_data_copy/Meningioma/2022-05-30 16_49_22-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2514,False
3484,15_data_copy/Meningioma/2022-05-30 16_49_20-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2516,True
3485,15_data_copy/Meningioma/2022-05-30 16_49_19-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2517,False
3486,15_data_copy/Meningioma/2022-05-30 16_49_13-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2518,False
3487,15_data_copy/Meningioma/2022-05-30 16_48_39-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2519,False
3488,15_data_copy/Meningioma/2022-05-30 16_48_38-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2520,False
3489,15_data_copy/Meningioma/2022-05-30 16_48_37-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2521,False
3490,15_data_copy/Meningioma/2022-05-30 16_48_36-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2522,False
3491,15_data_copy/Meningioma/2022-05-30 16_48_35-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2523,False
3492,15_data_copy/Meningioma/2022-05-30 16_48_26-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2524,False
3493,15_data_copy/Meningioma/2022-05-30 16_47_27-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2150,False
3496,15_data_copy/Meningioma/2022-05-30 16_47_10-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2150,False
3498,15_data_copy/Meningioma/2022-05-30 15_43_34-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2525,False
3500,15_data_copy/Meningioma/2022-05-30 15_43_32-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2527,False
3501,15_data_copy/Meningioma/2022-05-30 15_43_31-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2528,False
3502,15_data_copy/Meningioma/2022-05-30 15_43_30-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2529,False
3504,15_data_copy/Meningioma/2022-05-30 15_43_19-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2529,False
3505,15_data_copy/Meningioma/2022-05-30 15_42_54-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2158,False
3509,15_data_copy/Meningioma/2022-05-30 15_42_04-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2532,False
3510,15_data_copy/Meningioma/2022-05-30 15_42_03-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2533,False
3511,15_data_copy/Meningioma/2022-05-30 15_42_02-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2534,False
3513,15_data_copy/Meningioma/2022-05-30 15_37_31-Suprasellar meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2164,False
3514,15_data_copy/Meningioma/2022-05-30 15_37_30-Suprasellar meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2167,False
3515,15_data_copy/Meningioma/2022-05-30 15_37_29-Suprasellar meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2169,False
3518,15_data_copy/Meningioma/2022-05-30 15_36_30-Suprasellar meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2536,False
3519,15_data_copy/Meningioma/2022-05-30 15_36_29-Suprasellar meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2537,True
3520,15_data_copy/Meningioma/2022-05-30 15_36_28-Suprasellar meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2538,False
3521,15_data_copy/Meningioma/2022-05-30 15_36_27-Suprasellar meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2539,True
3523,15_data_copy/Meningioma/2022-05-30 15_36_25-Suprasellar meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2541,False
3524,15_data_copy/Meningioma/2022-05-30 15_36_09-Suprasellar meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2542,False
3525,15_data_copy/Meningioma/2022-05-30 15_31_57-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2175,False
3526,15_data_copy/Meningioma/2022-05-30 15_31_56-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2177,True
3527,15_data_copy/Meningioma/2022-05-30 15_31_55-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2179,False
3528,15_data_copy/Meningioma/2022-05-30 15_31_47-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2181,False
3529,15_data_copy/Meningioma/2022-05-30 15_31_16-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2543,False
3530,15_data_copy/Meningioma/2022-05-30 15_31_15-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2544,False
3531,15_data_copy/Meningioma/2022-05-30 15_31_08-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2545,False
3535,15_data_copy/Meningioma/2022-05-30 15_28_50-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2549,False
3536,15_data_copy/Meningioma/2022-05-30 15_28_42-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2550,False
3537,15_data_copy/Meningioma/2022-05-30 15_26_02-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2551,False
3538,15_data_copy/Meningioma/2022-05-30 15_26_01-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2552,False
3540,15_data_copy/Meningioma/2022-05-30 15_25_59-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2554,False
3543,15_data_copy/Meningioma/2022-05-30 15_25_20-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2183,False
3544,15_data_copy/Meningioma/2022-05-30 15_25_19-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2185,True
3545,15_data_copy/Meningioma/2022-05-30 15_25_18-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2189,False
3546,15_data_copy/Meningioma/2022-05-30 15_25_17-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2191,False
3547,15_data_copy/Meningioma/2022-05-30 15_25_16-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2193,False
3549,15_data_copy/Meningioma/2022-05-30 15_23_50-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2557,False
3552,15_data_copy/Meningioma/2022-05-30 15_23_42-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2560,False
3553,15_data_copy/Meningioma/2022-05-30 15_23_08-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2561,False
3555,15_data_copy/Meningioma/2022-05-30 15_23_06-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2563,False
3556,15_data_copy/Meningioma/2022-05-30 15_22_57-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2561,False
3557,15_data_copy/Meningioma/2022-05-30 15_22_52-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2564,False
3558,15_data_copy/Meningioma/2022-05-30 15_22_11-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2197,False
3560,15_data_copy/Meningioma/2022-05-30 15_22_09-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2201,False
3561,15_data_copy/Meningioma/2022-05-30 15_22_03-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2203,False
3563,15_data_copy/Meningioma/2022-05-30 15_21_07-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2566,False
3564,15_data_copy/Meningioma/2022-05-30 15_21_06-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2567,False
3565,15_data_copy/Meningioma/2022-05-30 15_21_05-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2568,False
3566,15_data_copy/Meningioma/2022-05-30 15_21_04-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2569,False
3567,15_data_copy/Meningioma/2022-05-30 15_21_03-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2570,True
3568,15_data_copy/Meningioma/2022-05-30 15_21_02-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2571,False
3569,15_data_copy/Meningioma/2022-05-30 15_21_01-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2571,False
3570,15_data_copy/Meningioma/2022-05-30 15_21_00-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2572,False
3572,15_data_copy/Meningioma/2022-05-30 15_20_58-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2574,False
3573,15_data_copy/Meningioma/2022-05-30 15_20_57-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2575,False
3574,15_data_copy/Meningioma/2022-05-30 15_20_56-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2575,False
3575,15_data_copy/Meningioma/2022-05-30 15_20_55-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2576,True
3576,15_data_copy/Meningioma/2022-05-30 15_20_54-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2577,False
3577,15_data_copy/Meningioma/2022-05-30 15_20_53-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2577,False
3579,15_data_copy/Meningioma/2022-05-30 15_20_51-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2579,False
3581,15_data_copy/Meningioma/2022-05-30 15_20_49-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2581,False
3582,15_data_copy/Meningioma/2022-05-30 15_20_48-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2582,False
3583,15_data_copy/Meningioma/2022-05-30 15_20_47-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2582,False
3584,15_data_copy/Meningioma/2022-05-30 15_20_46-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2583,False
3585,15_data_copy/Meningioma/2022-05-30 15_20_45-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2584,False
3587,15_data_copy/Meningioma/2022-05-30 15_20_38-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2586,False
3588,15_data_copy/Meningioma/2022-05-30 15_19_56-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2587,False
3589,15_data_copy/Meningioma/2022-05-30 15_19_55-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2588,False
3590,15_data_copy/Meningioma/2022-05-30 15_19_54-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2589,False
3594,15_data_copy/Meningioma/2022-05-30 15_19_45-Angiomatous meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2593,False
3595,15_data_copy/Meningioma/2022-05-30 15_18_06-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2594,False
3599,15_data_copy/Meningioma/2022-05-30 15_18_02-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2598,False
3600,15_data_copy/Meningioma/2022-05-30 15_17_58-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2599,False
3601,15_data_copy/Meningioma/2022-05-30 15_17_24-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2205,True
3602,15_data_copy/Meningioma/2022-05-30 15_17_23-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2207,False
3603,15_data_copy/Meningioma/2022-05-30 15_17_22-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2211,False
3604,15_data_copy/Meningioma/2022-05-30 15_17_21-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2213,False
3605,15_data_copy/Meningioma/2022-05-30 15_17_15-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2215,False
3606,15_data_copy/Meningioma/2022-05-30 15_16_15-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2600,True
3608,15_data_copy/Meningioma/2022-05-30 15_16_13-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2602,False
3610,15_data_copy/Meningioma/2022-05-30 15_16_11-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2604,False
3611,15_data_copy/Meningioma/2022-05-30 15_16_04-Meningothelial meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2605,False
3612,15_data_copy/Meningioma/2022-05-30 15_14_31-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2606,False
3613,15_data_copy/Meningioma/2022-05-30 15_14_30-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2607,False
3616,15_data_copy/Meningioma/2022-05-30 15_14_27-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2610,False
3617,15_data_copy/Meningioma/2022-05-30 15_14_26-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2611,False
3618,15_data_copy/Meningioma/2022-05-30 15_14_20-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2612,False
3620,15_data_copy/Meningioma/2022-05-30 15_12_52-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2219,False
3621,15_data_copy/Meningioma/2022-05-30 15_12_51-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2221,True
3622,15_data_copy/Meningioma/2022-05-30 15_12_50-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2223,False
3624,15_data_copy/Meningioma/2022-05-30 15_11_10-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2613,False
3625,15_data_copy/Meningioma/2022-05-30 15_11_09-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2614,False
3626,15_data_copy/Meningioma/2022-05-30 15_11_08-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2615,False
3627,15_data_copy/Meningioma/2022-05-30 15_11_07-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2616,False
3629,15_data_copy/Meningioma/2022-05-30 15_11_05-Atypical meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2618,False
3631,15_data_copy/Meningioma/2022-05-30 13_42_00-Suprasellar meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2619,False
3632,15_data_copy/Meningioma/2022-05-30 13_41_59-Suprasellar meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2620,False
3633,15_data_copy/Meningioma/2022-05-30 13_41_58-Suprasellar meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2621,False
3635,15_data_copy/Meningioma/2022-05-30 13_22_20-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2623,False
3639,15_data_copy/Meningioma/2022-05-30 13_21_29-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2627,False
3640,15_data_copy/Meningioma/2022-05-30 13_21_20-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2628,False
3641,15_data_copy/Meningioma/2022-05-30 13_18_15-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2629,False
3643,15_data_copy/Meningioma/2022-05-30 13_17_04-Microcystic meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2630,False
3644,15_data_copy/Meningioma/2022-05-30 13_17_03-Microcystic meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2631,False
3645,15_data_copy/Meningioma/2022-05-30 13_17_02-Microcystic meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2632,False
3646,15_data_copy/Meningioma/2022-05-30 13_16_55-Microcystic meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2633,True
3647,15_data_copy/Meningioma/2022-05-30 13_16_35-Microcystic meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2634,False
3648,15_data_copy/Meningioma/2022-05-30 13_16_34-Microcystic meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2635,False
3649,15_data_copy/Meningioma/2022-05-30 13_16_33-Microcystic meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2636,False
3650,15_data_copy/Meningioma/2022-05-30 13_16_24-Microcystic meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2637,False
3651,15_data_copy/Meningioma/2022-05-30 13_15_52-Microcystic meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2229,False
3652,15_data_copy/Meningioma/2022-05-30 13_15_50-Microcystic meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2233,False
3653,15_data_copy/Meningioma/2022-05-30 13_15_49-Microcystic meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2235,False
3655,15_data_copy/Meningioma/2022-05-30 13_15_40-Microcystic meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2239,False
3657,15_data_copy/Meningioma/2022-05-30 13_14_10-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2639,False
3658,15_data_copy/Meningioma/2022-05-30 13_14_09-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2640,False
3660,15_data_copy/Meningioma/2022-05-30 13_13_33-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2642,False
3661,15_data_copy/Meningioma/2022-05-30 13_13_32-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2643,False
3662,15_data_copy/Meningioma/2022-05-30 13_13_31-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2644,False
3663,15_data_copy/Meningioma/2022-05-30 13_13_18-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2645,False
3665,15_data_copy/Meningioma/2022-05-28 11_11_49-Intraventricular meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2647,False
3666,15_data_copy/Meningioma/2022-05-28 11_11_48-Intraventricular meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2648,False
3668,15_data_copy/Meningioma/2022-05-28 11_11_46-Intraventricular meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2650,False
3670,15_data_copy/Meningioma/2022-05-28 11_11_44-Intraventricular meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2652,False
3671,15_data_copy/Meningioma/2022-05-28 11_11_43-Intraventricular meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2653,False
3672,15_data_copy/Meningioma/2022-05-28 11_11_42-Intraventricular meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2654,False
3673,15_data_copy/Meningioma/2022-05-28 11_11_41-Intraventricular meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2654,False
3674,15_data_copy/Meningioma/2022-05-28 11_11_40-Intraventricular meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2655,False
3675,15_data_copy/Meningioma/2022-05-28 11_11_39-Intraventricular meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2656,False
3676,15_data_copy/Meningioma/2022-05-28 11_11_38-Intraventricular meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2656,False
3677,15_data_copy/Meningioma/2022-05-28 11_11_37-Intraventricular meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2657,False
3678,15_data_copy/Meningioma/2022-05-28 11_11_36-Intraventricular meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2658,False
3679,15_data_copy/Meningioma/2022-05-28 11_11_35-Intraventricular meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2659,False
3680,15_data_copy/Meningioma/2022-05-28 11_11_34-Intraventricular meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2660,False
3681,15_data_copy/Meningioma/2022-05-28 11_11_33-Intraventricular meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2660,False
3686,15_data_copy/Meningioma/2022-05-28 11_11_28-Intraventricular meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2664,False
3689,15_data_copy/Meningioma/2022-05-28 11_11_25-Intraventricular meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2666,False
3690,15_data_copy/Meningioma/2022-05-28 11_11_10-Intraventricular meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2666,False
3691,15_data_copy/Meningioma/2022-05-28 11_04_27-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2667,True
3692,15_data_copy/Meningioma/2022-05-28 11_04_26-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2668,True
3693,15_data_copy/Meningioma/2022-05-28 11_04_25-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2669,False
3695,15_data_copy/Meningioma/2022-05-28 11_04_23-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2671,False
3696,15_data_copy/Meningioma/2022-05-28 11_04_22-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2672,False
3698,15_data_copy/Meningioma/2022-05-28 11_03_56-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2241,False
3700,15_data_copy/Meningioma/2022-05-28 11_03_54-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2245,False
3701,15_data_copy/Meningioma/2022-05-28 11_03_53-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2247,False
3703,15_data_copy/Meningioma/2022-05-28 11_03_51-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2251,False
3706,15_data_copy/Meningioma/2022-05-28 11_03_48-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2257,False
3707,15_data_copy/Meningioma/2022-05-28 11_03_47-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2259,False
3710,15_data_copy/Meningioma/2022-05-28 11_03_44-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2265,False
3711,15_data_copy/Meningioma/2022-05-28 11_03_35-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2267,False
3713,15_data_copy/Meningioma/2022-05-28 11_02_21-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2675,False
3714,15_data_copy/Meningioma/2022-05-28 11_02_20-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2676,False
3715,15_data_copy/Meningioma/2022-05-28 11_02_19-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2677,False
3717,15_data_copy/Meningioma/2022-05-28 11_01_46-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2679,False
3718,15_data_copy/Meningioma/2022-05-28 11_01_45-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2680,False
3720,15_data_copy/Meningioma/2022-05-28 11_01_43-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2682,False
3721,15_data_copy/Meningioma/2022-05-28 11_01_42-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2683,False
3723,15_data_copy/Meningioma/2022-05-28 11_01_34-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2685,False
3726,15_data_copy/Meningioma/2022-05-28 11_01_12-Meningioma _ Radiology Case _ Radiopaedia.org - Opera.jpg,9,Meningioma,2275,False
